name,code
?removeEventListener@WeakComponentImplHelperBase@cppu@@UAAXABV?$Reference@VXEventListener@lang@star@sun@com@@@uno@star@sun@com@@@Z,64607
?addEventListener@WeakComponentImplHelperBase@cppu@@UAAXABV?$Reference@VXEventListener@lang@star@sun@com@@@uno@star@sun@com@@@Z,64608
uno_type_any_assign,64609
typelib_static_type_init,64610
uno_any_construct,64611
uno_any_destruct,64612
osl_createSuspendedThread,64613
osl_getLocalTimeFromSystemTime,64614
osl_scheduleThread,64615
osl_waitThread,64616
osl_joinWithThread,64617
InternetGetProxyInfo,64626
g_slist_nth,64653
g_slist_length,64654
g_slist_prepend,64655
g_slice_alloc,64656
drvGetDefaultCommConfigW,64675
drvGetDefaultCommConfigA,64676
drvSetDefaultCommConfigW,64677
ZwUnloadKey,64698
glEvalCoord2dv,64703
??1CColorButton@@UAE@XZ,64715
??0CColorButton@@QAE@XZ,64716
?draw_Bitmap@CHHDraw@@SAXPAVCWnd@@PAVCDC@@UtagRECT@@PAUHBITMAP__@@2H@Z,64717
?DrawDlgFrame@CHHDialog@@QAEXPAVCDC@@@Z,64718
?GetColor@CColorButton@@QBEKXZ,64719
GetHFCLanguageCode,64720
RegisterHFCLanguageKeyID,64721
GetHFCLanguageString,64722
?OnPopupTitleMenu@CHHWndKChart@@UAEXVCPoint@@@Z,64723
?OnSynchReDraw@CHHWndKChart@@UAEXHIJ@Z,64724
?OnDraw@CHHWndKChart@@UAEXPAVCDC@@H@Z,64725
?SelectThisChart@CHHWndKChart@@UAEXXZ,64726
?OnPopupRMenu@CHHWndKChart@@UAEXVCPoint@@PAVCWnd@@@Z,64727
??4CDPoint@@QAE?AV0@ABV0@@Z,64735
?IsRectNull@CDRect@@QBEHXZ,64736
??4CDRect@@QAE?AV0@ABV0@@Z,64737
??0CDSize@@QAE@XZ,64738
?MoveGraph@CRingArray@@QAEXNNH@Z,64739
?GetOutRect@CRingArray@@QAE?AVCDRect@@XZ,64740
??0CRingArray@@QAE@XZ,64741
?LPtoDP@@YAHN@Z,64742
?Stretch@CRingArray@@QAEHAAVCDPoint@@NN@Z,64743
?RemoveEle@CEleSet@@QAEXH@Z,64744
?GetImageSetIndex@CEleSet@@QAEHXZ,64745
?CheckRingArrayIntersect@@YAHAAVCRingArray@@0AAVCFile@@AAVCString@@H@Z,64746
?StretchEle@CEleSet@@QAEXHAAVCDRect@@0H@Z,64747
?GetTextSetIndex@CEleSet@@QAEHXZ,64748
?SaveDownData@CPolylineOperator@@UAEXVCDPoint@@@Z,64749
?ChangeToHVLine@CKnotEditOperator@@QAEXXZ,64750
?RoundAngle@CKnotEditOperator@@QAEXXZ,64751
?AcuteAngle@CKnotEditOperator@@QAEXXZ,64752
?GetOperator@COperator@@QAEIXZ,64753
_CPDisplayConnectionParmsWithDbsync@32,64761
RtlTraceDatabaseEnumerate,64802
?Create@SfxAbstractDialogFactory@@SAPAV1@XZ,64809
cppu_unsatisfied_iquery_msg,64810
uno_type_sequence_realloc,64811
?throwException@cppu@@YAXABVAny@uno@star@sun@com@@@Z,64812
?getCaughtException@cppu@@YA?AVAny@uno@star@sun@com@@XZ,64813
?WeakImplHelper_query@cppu@@YA?AVAny@uno@star@sun@com@@ABVType@3456@PAUclass_data@1@PAXPAVOWeakObject@1@@Z,64814
?WeakImplHelper_getTypes@cppu@@YA?AV?$Sequence@VType@uno@star@sun@com@@@uno@star@sun@com@@PAUclass_data@1@@Z,64815
?ImplHelper_getImplementationId@cppu@@YA?AV?$Sequence@C@uno@star@sun@com@@PAUclass_data@1@@Z,64816
?Unlock@CThreadMutex@@QAEXXZ,64832
?Lock@CThreadMutex@@QAEXXZ,64833
?Set@CThreadLocalBase@@QAEXPAX@Z,64834
?Get@CThreadLocalBase@@QBEPAXXZ,64835
??0CThreadLocalBase@@QAE@XZ,64836
HalRequestSoftwareInterrupt,64839
NetPropPageProvider,64841
NetCfgDiagFromCommandArgs,64842
NetClassInstaller,64843
LanaCfgFromCommandArgs,64844
SQLInstallODBC,64856
SQLInstallDriver,64857
SQLConfigDataSource,64858
SQLGetAvailableDrivers,64859
?CreateObjectFromDllFile@Com@Util@@YGJPB_WABU_GUID@@1PAPAXPAUIUnknown@@@Z,64865
?OnGFMsg_ExitSizeMove@CMMGFWindow@@UAEJPAUtagBaseArg@@PAHPAJ1@Z,64866
?ShowWindow@CMMGFWindow@@UAEXH@Z,64867
?OnGFMsg_ShowWindow@CMMGFWindow@@UAEJPAUtagBaseArg@@PAHPAJ1@Z,64868
?MoveWindow@CMMGFWindow@@QAEXPAUtagRECT@@@Z,64869
?CenterWindow@CMMGFWindow@@QAEHPAUHWND__@@0@Z,64870
_GetDeviceInfo@16,64872
??1Logger@log4cplus@@UAE@XZ,64873
?get_macro_body_oss@detail@log4cplus@@YAAAV?$basic_ostringstream@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@XZ,64874
?macro_forced_log@detail@log4cplus@@YAXABVLogger@2@HABV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@PBDH2@Z,64875
?isEnabledFor@Logger@log4cplus@@QBE_NH@Z,64876
?print@snprintf_buf@helpers@log4cplus@@QAAPB_WPB_WZZ,64877
?int_ErrorBase@GCError@@CG?AV1@KJPB_W00PAUIErrorInfo@@JABU_GUID@@0K@Z,64899
?HandleAllErrorCatch@@YGXXZ,64900
??1GCSmartInvalidParameterHandler@@QAE@XZ,64901
??0GCSmartInvalidParameterHandler@@QAE@_N@Z,64902
??1GCSmartExceptionFilter@@QAE@XZ,64903
RtlConvertToAutoInheritSecurityObject,64908
glCallList,64918
AVIStreamTimeToSample,64924
AVIStreamEndStreaming,64925
SetIntField,64936
CallIntMethod,64937
CallDoubleMethod,64938
es_format_Copy,64948
vlc_sem_post,64949
InternalSetIfEntry,64975
SystemFunction006,64984
_GetModuleFileName@12,65007
??1HMParser@@UAE@XZ,65013
?endDocument@HMParser@@MAEHXZ,65014
?getDocument@HMParser@@QAEPAVHMDocument@@XZ,65015
?endElement@HMParser@@MAEHPBD@Z,65016
?characters@HMParser@@MAEHQADHH@Z,65017
GetCMMInfo,65034
?GetAttrib@CMarkup@@QBE?AVCString@@PBD@Z,65073
?x_SetPos@CMarkup@@IAEXHHH@Z,65074
?FindChildElem@CMarkup@@QAE_NPBD@Z,65075
?FindElem@CMarkup@@QAE_NPBD@Z,65076
?InitQQPhoneAPI@@YAHPAUIQQCore@@@Z,65077
?InitHostingCustomConfig@@YAHXZ,65078
??0CSkinButtonEx@@QAE@XZ,65079
?GetFriendName@@YAHPAUIQQCore@@KAAVCString@@@Z,65080
?GetDisDataFromDisUin@@YAHPAUIQQUserManager@@KKPAPAUIQQData@@@Z,65081
?BUFFER2String@@YA?AVCString@@PBDH@Z,65082
?DoModal_InputLocalPwdDlg@@YAHHHVCString@@AAV1@K@Z,65083
?CheckForUinNeedUpdate@@YAHPAUIQQCore@@VCString@@@Z,65084
?Base64Decode2@@YAHPBDHPAEPAH@Z,65085
?NextQQDataArrayStr@@YAJPAUIQQDataArray@@AAVCString@@@Z,65086
DirectSoundEnumerateA,65095
NetWkstaSetInfo,65098
SetupQueryFileLogA,65099
SetupInitializeFileLogA,65100
FWriteToLogFile,65104
FOpenLogFile,65105
FOpenInf,65106
FCloseLogFile,65107
FAddSectionFilesToCopyList,65108
LGetVersionNthField,65109
FDoesIniKeyExist,65110
CbGetIniKeyString,65111
FDirExists,65112
FHasMouseInstalled,65113
CreateModContainer,65114
WNetGetResourceParentA,65131
IMF_find,65159
IMF_info_init,65160
IMF_get_file_type,65161
IMF_open,65162
IMF_info_get_specific,65163
loadAllIMFPlugins,65164
?loadImfPlugins@@YAXXZ,65165
??0GetOpt@awOS@@QAE@XZ,65166
?appLocale@awOS@@YAAAVLocale@1@XZ,65167
?setNative@Locale@awOS@@QAE?AVError@awUtil@@XZ,65168
??1Error@awUtil@@UAE@XZ,65169
?addOption@GetOpt@awOS@@QAEHPBD0@Z,65170
FLsetwork,65171
FLgetext,65172
?asNonConstC@Tstring@@QBEPADXZ,65173
?cFormat@Tstring@@QAAHPBDZZ,65174
?append@Tstring@@QAEXPBD@Z,65175
?sh_write@filebuf@@2HB,65177
?delbuf@ios@@QBEHXZ,65178
??_Elogic_error@@UAEPAXI@Z,65179
?is_open@fstream@@QBEHXZ,65180
?InsertAt@CStringArray@@QAEXHPBGH@Z,65181
?UnlockBuffer@CString@@QAEXXZ,65182
?MakeLower@CString@@QAEXXZ,65183
?AfxGetEmptyString@@YGABVCString@@XZ,65184
_PfCreateInterface@24,65185
SetAdapterIpAddress,65186
_PfBindInterfaceToIPAddress@12,65187
ldap_startup,65188
ldap_simple_bind_sA,65189
ber_flatten,65190
GetLinkInfoData,65191
ResolveLinkInfoA,65192
DestroyLinkInfo,65193
GetCanonicalPathInfoA,65194
IsValidLinkInfo,65195
SystemFunction030,65222
?gYGGetFileData@@YA?AV?$XBufferT@D@base@yg@@ABV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@Z,65229
ZwReplaceKey,65264
tOpenEnumA,65268
SxsEndAssemblyInstall,65269
SxsFindClrClassInformation,65270
SxsGenerateActivationContext,65271
SxsUninstallW,65272
SxsInstallW,65273
DMOGetTypes,65286
DMOEnum,65287
?AppendEmptyPage@CSifStream@@QAEH_F@Z,65313
WriteDIBToFile,65314
SCLScanToFile,65315
CM_Request_Device_Eject_ExA,65324
CM_Delete_DevNode_Key,65325
CM_Merge_Range_List,65326
SetupInitializeFileLogW,65327
RtlDefaultNpAcl,65353
GetLocalPathFromNetResource,65357
GetNetResourceFromLocalPath,65358
IsPathSharedW,65359
VarDateFromR4,65360
?CheckAndRemove@SPARSE_SET@@QAEEVBIG_INT@@PAE@Z,65361
?ChkDsk@VOL_LIODPDRV@@QAEEW4FIX_LEVEL@@PAVMESSAGE@@KKGPAKPBVWSTRING@@@Z,65362
?Remove@NUMBER_SET@@QAEEVBIG_INT@@0@Z,65363
@Consts@initialization$qqrv,65372
@Consts@Finalization$qqrv,65373
@Graphics@initialization$qqrv,65374
@Graphics@Finalization$qqrv,65375
@Graphics@TPicture@GetBitmap$qqrv,65376
@Graphics@TCanvas@StretchDraw$qqrrx11Types@TRectp17Graphics@TGraphic,65377
@Graphics@TCanvas@Draw$qqriip17Graphics@TGraphic,65378
@Printers@initialization$qqrv,65379
@Printers@Finalization$qqrv,65380
@Stdctrls@initialization$qqrv,65381
@Stdctrls@Finalization$qqrv,65382
@Stdctrls@TButton@,65383
@Stdctrls@TMemo@,65384
@Stdctrls@TLabel@,65385
@Extctrls@initialization$qqrv,65386
@Extctrls@Finalization$qqrv,65387
@Extctrls@TTimer@SetEnabled$qqro,65388
@Extctrls@TSplitter@,65389
@Extctrls@TPanel@,65390
LdapUTF8ToUnicode,65391
ldap_search_stA,65392
ldap_value_free_len,65393
ldap_next_reference,65394
I_CryptAddRefLruEntry,65395
CryptRegisterOIDFunction,65396
CryptVerifyMessageSignatureWithKey,65397
I_CryptFindLruEntry,65398
??1bad_typeid@@UAE@XZ,65399
VarDecDiv,65418
_FreeImage_GetHeight@4,65428
_FreeImage_CloseMemory@4,65429
_FreeImage_GetFileTypeFromMemory@8,65430
_FreeImage_GetWidth@4,65431
_FreeImage_Unload@4,65432
?Hfclose@VFS@@YAHPAVIFile@1@@Z,65433
?FileExist@VFS@@YA_NPBD@Z,65434
?InitVFS@VFS@@YAH_N@Z,65435
?Hfread@VFS@@YAIPAXIIPAVIFile@1@@Z,65436
?Hfopen@VFS@@YAPAVIFile@1@PBD00@Z,65437
KeFlushWriteBuffer,65438
PsReturnPoolQuota,65439
?CloseKey@CRegApi@@QAEJXZ,65447
??0CRegistryEx@@QAE@XZ,65448
?OpenOnly@CRegistryEx@@QAEHPAUHKEY__@@PBDK@Z,65449
?SetValue@CRegApi@@QAEJPBDJ@Z,65450
?SetValue@CRegApi@@QAEJPBDK0@Z,65451
RasGetHport,65470
RasGetEntryHrasconnW,65471
?GetDefaultBorder@wxAnyButtonBase@@MBE?AW4wxBorder@@XZ,65474
?DoGetBestSize@wxAnyButton@@MBE?AVwxSize@@XZ,65475
?MSWGetStyle@wxButton@@UBEKJPAK@Z,65476
?MSWCommand@wxButton@@UAE_NIG@Z,65477
?MSWOnNotify@wxControl@@UAE_NHJPAJ@Z,65478
?Insert@wxArrayPtrVoid@@QAEXPAXII@Z,65479
?RemoveAt@wxArrayPtrVoid@@QAEXII@Z,65480
?Clear@wxBaseArrayPtrVoid@@QAEXXZ,65481
?Item@wxArrayString@@QBEABVwxString@@I@Z,65482
?GetClientObject@wxEvtHandler@@QBEPAVwxClientData@@XZ,65483
?pbackfail@?$basic_streambuf@DU?$char_traits@D@std@@@std@@MAEHH@Z,65484
?underflow@?$basic_streambuf@DU?$char_traits@D@std@@@std@@MAEHXZ,65485
?Empty@WString@@QAEXXZ,65505
?Empty@CFlexArray@@QAEXXZ,65506
AVIStreamGetFrameClose,65511
AVIStreamOpenFromFileA,65512
AVIStreamGetFrameOpen,65513
videoThunk32,65545
DeskSetCurrentScheme,65546
glRasterPos3iv,65592
CertTrustCleanup,65602
MsiInstallProductA,65604
MsiInstallMissingFileW,65605
MsiGetUserInfoA,65606
MsiOpenDatabaseW,65607
OleUIAddVerbMenuA,65608
OleUIBusyA,65609
OleUIConvertA,65610
?Unlock@LockImpl@AsyncTask@@QAEXXZ,65614
?Lock@LockImpl@AsyncTask@@QAEXXZ,65615
??BCFileName@@QBEABV?$CStdStr@_W@@XZ,65624
?Split@CFileName@@QAEXAAV?$CStdStr@_W@@0@Z,65625
?StripExtension@CFileName@@SA_NAAV?$CStdStr@_W@@@Z,65626
??0CFileName@@QAE@PB_W00@Z,65627
??0CRegistry@@QAE@PAUHKEY__@@PB_WAB_N@Z,65628
?fromAscii@QString@@SA?AV1@PBDH@Z,65632
?addLayout@QGridLayout@@QAEXPAVQLayout@@HHHHV?$QFlags@W4AlignmentFlag@Qt@@@@@Z,65633
getRemainingTrialLength,65634
?FormatString@I18N@@YA?BV?$TUString@_W@1@PB_WZZ,65642
CertConfigureTrustW,65653
g_ClockSpeedSecondsMultiplier,65660
GetCVarIF,65661
?GetBuildVer@Version@@YAKXZ,65669
?GetMinorVer@Version@@YAEXZ,65670
?GetMajorVer@Version@@YAEXZ,65671
?GetProgramRootDir@Sys@Util@@YA?AVCTXStringW@@XZ,65672
?Init@Version@@YAHXZ,65673
?GetProductNameVerType@Product@Util@@YA?AVCTXStringW@@XZ,65674
?GetProductNameVerSubVer@Product@Util@@YA?AVCTXStringW@@XZ,65675
?GetProductNameVer@Product@Util@@YA?AVCTXStringW@@XZ,65676
?GetProductName@Product@Util@@YA?AVCTXStringW@@XZ,65677
?InitAppFrameworkOnce@Misc@Util@@YAXXZ,65678
ConvertSecurityDescriptorToSecDes,65687
ADsGetObject,65688
ADsSetLastError,65689
ADsGetLastError,65690
??1CMessages@@QAE@XZ,65694
??0CMessages@@QAE@XZ,65695
?CreateScriptCompiler@@YGHPAPAUIFSScriptCompiler@@@Z,65696
?SetLocationFormatString@CMessages@@QAEXPB_W@Z,65697
?GetErrorCount@CMessages@@QAEHXZ,65698
??_7ostream_withassign@@6B@,65719
?gptr@streambuf@@IBEPADXZ,65720
??_7ostream@@6B@,65721
??_Gostream_withassign@@UAEPAXI@Z,65722
WahInsertHandleContext,65723
WahWaitForNotification,65724
WahOpenHandleHelper,65725
??1CMapStringToPtr@@UAE@XZ,65726
??_7CCriticalSection@@6B@,65727
?TrimRight@CString@@QAEXXZ,65728
??P@YG_NABVCString@@PBG@Z,65729
SQLBindCol,65730
SQLTransact,65731
SQLSetDescField,65732
_FatalAppExit_@8,65733
_ReadConsoleInput_@16,65734
_OpenDesktop_@16,65735
CAInstallDefaultCertType,65767
CACreateLocalAutoEnrollmentObject,65768
SQLSpecialColumnsW,65769
SQLPrepareA,65770
CursorLibTransact,65771
NtQueryPortInformationProcess,65772
?_updateSettings@MainWindow@Platform@@MAE_NPAVgvFileIter@@@Z,65795
?_onClose@MainWindow@Platform@@MAEJPAUMsg_Close_t@2@@Z,65796
?saveSettings@Dialog@Platform@@QAE_NXZ,65797
?_onActivate@MainWindow@Platform@@MAEJPAUMsg_Activate_t@2@@Z,65798
?_onSize@Window@Platform@@MAEJPAUMsg_Size_t@2@@Z,65799
??1LoggerClient_HTML@@UAE@XZ,65800
?s_log_info@Logger@@SAXPBDZZ,65801
??0LoggerClient_HTML@@QAE@PBD@Z,65802
?spriteGetSubAnimCount@gfxSubsystem@@QAEHHH@Z,65803
?spriteCreate@gfxSubsystem@@QAEHUMJZ_FILE_REF@@@Z,65804
?spriteGetAnimId@gfxSubsystem@@QAEHHPBD@Z,65805
?spriteGetSubAnimId@gfxSubsystem@@QAEHHHPBDPAH@Z,65806
?spriteGetFrameCount@gfxSubsystem@@QAEHHHH@Z,65807
?s_threadNameTsd@@3VThreadSpecificData@@A,65808
?SetAlwaysNeverSend@LogUtils@@SAXH@Z,65809
?DeleteFiles@LogUtils@@SAXPB_W0@Z,65810
?CRLogSendFlag@LogUtils@@SA_NXZ,65811
?GetAlwaysNeverSend@LogUtils@@SAHXZ,65812
sqlite3_close_v2,65819
SetupQueueDeleteA,65854
SetupDiSelectBestCompatDrv,65855
InstallWindowsUpdateDriver,65860
InstallSelectedDriver,65861
LdapModifyExtS,65867
ADsDeleteAttributeDefinition,65868
LdapValueFree,65869
ReadSecurityDescriptorControlType,65870
ADSIGetPreviousRow,65871
CreateFileU,65872
I_CryptAllocTls,65873
I_CertSrvProtectFunction,65874
ZwDeleteObjectAuditAlarm,65875
CrackName,65895
SHDefExtractIconA,65898
WNetDisconnectDialog1A,65938
WNetGetNetworkInformationW,65939
WNetGetProviderNameA,65940
WNetAddConnection3W,65941
?GetAppUIName@WAppSkinSettingData@@QAE?AV?$CStringT@_WV?$StrTraitMFC_DLL@_WV?$ChTraitsCRT@_W@ATL@@@@@ATL@@XZ,65952
?CreateSilentEvent@IGLB_UILanguage@@SAPAXXZ,65953
?GetSplashScreenImagePath@WAppSkinSettingData@@QAE_NAAV?$CStringT@_WV?$StrTraitMFC_DLL@_WV?$ChTraitsCRT@_W@ATL@@@@@ATL@@@Z,65954
?GetFireBallImagePath@WAppSkinSettingData@@QAE_NAAV?$CStringT@_WV?$StrTraitMFC_DLL@_WV?$ChTraitsCRT@_W@ATL@@@@@ATL@@@Z,65955
?SetCommandLine@CommandLine@CrlUtils@@QAEXPB_W_N@Z,65956
?Combine@Path@SystemIO@@YA?AV?$CStringT@_WV?$StrTraitMFC_DLL@_WV?$ChTraitsCRT@_W@ATL@@@@@ATL@@PB_W0@Z,65957
?Exists@File@SystemIO@@YA_NPB_W@Z,65958
?GetFolderName@Path@SystemIO@@YA?AV?$CStringT@_WV?$StrTraitMFC_DLL@_WV?$ChTraitsCRT@_W@ATL@@@@@ATL@@PB_W@Z,65959
??0CommandLine@CrlUtils@@QAE@XZ,65960
BmChangeData,65997
OleQueryReleaseError,65998
OleCreateInvisible,65999
GenSaveToStream,66000
?GetAt@CStringArray@@QBE?AVCString@@H@Z,66001
??O@YG_NABVCString@@PBG@Z,66002
??ACStringArray@@QAEAAVCString@@H@Z,66003
?TrimLeft@CString@@QAEXXZ,66004
DDGetAttachedSurfaceLcl,66005
GetOLEThunkData,66006
?EDF_SetPerformanceParameter@EDF_SDK@@QAEJABUEDF_PERFORMANCE_PARAM@@@Z,66007
?EDF_GetReplaceFile@EDF_SDK@@UAEJJAAY0EAA@EAAJ@Z,66008
?EDF_GetReplaceFileNum@EDF_SDK@@UAEJAAJ@Z,66009
?EDF_ConvertFileSpecToFilePath@EDF_SDK@@UAEJAAUEPUTIL_PIF_FILESPEC@@AAY0CAC@E@Z,66010
?EDF_ConvertFilePathToFileSpec@EDF_SDK@@UAEJAAY0CAC@EAAUEPUTIL_PIF_FILESPEC@@@Z,66011
??0EDF_SDK_EPW@@QAE@XZ,66012
??1EDF_SDK_EPW@@UAE@XZ,66013
?EDF_CreateFilter@EDF_SDK_EPW@@UAEJPAPAVEDF_Filter@@ABUEPUTIL_PIF_FILESPEC@@@Z,66014
?EPW_SetLine@EPWrap@@UAEJPBX@Z,66015
?EPW_SetLineForSampling@EPWrap@@UAEJPBX@Z,66016
?EPW_ConvertYCCtoEditRGB@EPWrap@@UAEJPAE0KKK@Z,66017
?EPW_GetLine@EPWrap@@UAEJPAX@Z,66018
?EPW_Change16BitTo8BitData@EPWrap@@UAEJPAUtagXYSIZE@@PAE1H@Z,66019
?LoadImageA@UtilImageFile@@QAEHPAUUtilLogicalImage@@ABUUtilRect@@ABUUtilSize@@HHW4ColorSpace@1@H@Z,66020
??1ImageInfo@UtilImageFile@@UAE@XZ,66021
?DeleteImage@UtilImageFile@@SAXPAUUtilNativeImage@@@Z,66022
?Alloc@UtilMemory@@YAPAXK@Z,66023
??1UtilFile@@QAE@XZ,66024
SHCreateDirectory,66065
?Lock@VwcSync@@MAEXXZ,66081
?RegisterEvent@VwcService@@QAE?AW4vwcStatus@VwcOpStatus@@PBGP6AXPAXPBUvwcNotifiedVariable@@IK@Z1@Z,66082
??0VwcContentDirectory@@QAE@PBG0@Z,66083
?GetContentDirectoryServiceID@VwcDeviceDescription@@QBE?AW4vwcStatus@VwcOpStatus@@PAUvwcServiceId@@@Z,66084
??1VwcContentDirectory@@UAE@XZ,66085
__sinq,66090
__sinhq,66091
__cpowq,66092
__powiq,66093
__powq,66094
FONTOBJ_pQueryGlyphAttrs,66124
glTexCoord1f,66136
_mbsnbcoll,66137
ZwOpenThreadToken,66155
HNetSharingAndFirewallSettingsDlg,66168
mmGetCurrentTask,66183
_fputchar,66185
Q_strncat,66186
Q_vsnprintf,66187
Coroutine_Create,66188
??1CThread@@UAE@XZ,66190
??0CThread@@QAE@XZ,66191
?Start@CThread@@UAE_NXZ,66192
?Init@CThread@@MAE_NXZ,66193
?OnExit@CThread@@MAEXXZ,66194
?HashKey@CMapStringToPtr@@QBEIPBG@Z,66202
??H@YG?AVCString@@DABV0@@Z,66203
?SetAtGrow@CStringArray@@QAEXHPBG@Z,66204
?GetAssocAt@CMapStringToPtr@@IBEPAUCAssoc@1@PBGAAI@Z,66205
GetTnefStreamCodepage@12,66206
FBadSortOrderSet@4,66207
EncodeID@12,66208
SQLWritePrivateProfileString,66209
SQLInstallODBCW,66210
SQLRemoveDriverW,66211
SQLPostInstallerErrorW,66212
SQLReadFileDSN,66213
CertVerifyValidityNesting,66214
CertAddEncodedCertificateToSystemStoreW,66215
I_CryptInsertLruEntry,66216
I_CryptGetAsn1Encoder,66217
??0QTime@@QAE@HHHH@Z,66220
??0QDateTime@@QAE@XZ,66221
?msec@QTime@@QBEHXZ,66222
?second@QTime@@QBEHXZ,66223
?minute@QTime@@QBEHXZ,66224
_Inf,66225
_Nan,66226
GdipFillEllipse,66227
SHCoCreateInstance,66228
ShowClientAuthCerts,66255
GopherGetLocatorTypeA,66256
VarUI2FromI1,66299
GetSystemDEPPolicy,66321
AVIStreamInfo,66328
NS_InitXPCOM2,66342
NS_ShutdownXPCOM,66343
PsImpersonateClient,66373
ImmEnumInputContext,66385
_XL_GetBitmapBuffer@12,66397
_XL_AlphaPaintBitmap@44,66398
_XL_UnInitGraphicLib@0,66399
_XL_InitGraphicLib@4,66400
_XL_ExtractBitmap@8,66401
??1CDownloadMgr@@UAE@XZ,66428
??0?$CCountedSmartPointer@VCComponentMessage@@@@QAE@ABV0@@Z,66429
??1CCommunicationChannel@@QAE@XZ,66430
?Destroy@CCommunicationChannel@@QAEHXZ,66431
?Stop@CCommunicationChannel@@QAEHXZ,66432
??0QComponentWebClient@lpswebclient@@QAE@PAVQObject@@@Z,66433
?metaObject@QComponentWebClient@lpswebclient@@UBEPBUQMetaObject@@XZ,66434
?qt_metacast@QComponentWebClient@lpswebclient@@UAEPAXPBD@Z,66435
?qt_metacall@QComponentWebClient@lpswebclient@@UAEHW4Call@QMetaObject@@HPAPAX@Z,66436
??1QComponentWebClient@lpswebclient@@UAE@XZ,66437
?start@QProcess@@QAEXABVQString@@V?$QFlags@W4OpenModeFlag@QIODevice@@@@@Z,66438
?sync@QSettings@@QAEXXZ,66439
?setValue@QSettings@@QAEXABVQString@@ABVQVariant@@@Z,66440
?continueFreeData@QMapData@@QAEXH@Z,66441
?WriteTranslation@CLangData@ictranslate@@QAEXPB_W@Z,66467
?SetHelpName@CLangData@ictranslate@@QAEXPB_W@Z,66468
?SetLangName@CLangData@ictranslate@@QAEXPB_W@Z,66469
?SetAuthor@CLangData@ictranslate@@QAEXPB_W@Z,66470
?IsValidDescription@CLangData@ictranslate@@QBE_NXZ,66471
curl_version_info,66475
?getSoftwareFormat@System@FMOD@@QAG?AW4FMOD_RESULT@@PAHPAW4FMOD_SOUND_FORMAT@@00PAW4FMOD_DSP_RESAMPLER@@0@Z,66478
?getDSPBufferSize@System@FMOD@@QAG?AW4FMOD_RESULT@@PAIPAH@Z,66479
?getSystemObject@DSP@FMOD@@QAG?AW4FMOD_RESULT@@PAPAVSystem@2@@Z,66480
MsiVerifyPackageW,66495
MsiCreateTransformSummaryInfoA,66496
MsiGetSourcePathW,66497
MsiEvaluateConditionA,66498
ReadOleStg,66499
PvkPrivateKeyAcquireContextFromMemory,66500
PvkPrivateKeyLoadFromMemoryA,66501
SignerAddTimeStampResponse,66502
GetCryptProvFromCert,66503
?Initialize@NTFS_FILE_RECORD_SEGMENT@@QAEEVBIG_INT@@PAVNTFS_MASTER_FILE_TABLE@@@Z,66504
?IsDosName@NTFS_SA@@SGEPBU_FILE_NAME@@@Z,66505
??1NTFS_UPCASE_FILE@@UAE@XZ,66506
??0NTFS_UPCASE_FILE@@QAE@XZ,66507
SamQuerySecurityObject,66547
?firstNode@QHashData@@QAEPAUNode@1@XZ,66550
??8@YA_NABVQString@@0@Z,66551
?QStringList_join@QtPrivate@@YA?AVQString@@PBVQStringList@@PBVQChar@@H@Z,66552
UmAnswerModem,66566
?initStyleOption@QSlider@@IBEXPAVQStyleOptionSlider@@@Z,66575
??0QStyleOptionSlider@@QAE@XZ,66576
?setRepeatAction@QAbstractSlider@@IAEXW4SliderAction@1@HH@Z,66577
?triggerAction@QAbstractSlider@@QAEXW4SliderAction@1@@Z,66578
?setSliderPosition@QAbstractSlider@@QAEXH@Z,66579
?arg@QString@@QBE?AV1@HHHABVQChar@@@Z,66580
?contains@QRect@@QBE_NABVQPoint@@_N@Z,66581
?disconnect@QObject@@SA_NPBV1@PBD01@Z,66582
?self@QCoreApplication@@0PAV1@A,66583
ZwNotifyChangeMultipleKeys,66584
NtCreateDebugObject,66593
GetPS2ColorRenderingIntent,66641
PartitionAccessCheck,66642
GetDefaultPartitionForSid,66643
GetDefaultPartitionForCurrentUser,66644
DialogBoxIndirectParamAorW,66666
R,66675
ConvertSecDescriptorToVariant,66687
AdsFreeAdsValues,66688
ADsBuildVarArrayInt,66689
ADsBuildVarArrayStr,66690
DtcGetTransactionManagerExA,66691
DtcGetTransactionManagerExW,66692
RasGetEapUserDataA,66693
NtCreateSemaphore,66706
RegRenameKey,66750
MXK_Exit,66803
MXK_Initialize,66804
MXK_SetHookScanCode,66805
??0CUIIPackageDbOper@@QAE@XZ,66825
??1CUIIPackageDbOper@@UAE@XZ,66826
?PutPackageToDb@CUIIPackageDbOper@@QAEHAAV?$CStringT@_WV?$StrTraitMFC_DLL@_WV?$ChTraitsCRT@_W@ATL@@@@@ATL@@ABV23@1AAVCUIIValueTable@@@Z,66827
?OutPackageToFile@CUIIPackageDbOper@@QAEHAAV?$CStringT@_WV?$StrTraitMFC_DLL@_WV?$ChTraitsCRT@_W@ATL@@@@@ATL@@ABV23@1H@Z,66828
??0CUIIValueTable@@QAE@XZ,66829
gluPickMatrix,66837
